1811,2005,
1166,976,
1166,2025,
1166,2500,
1166,923,
1166,627,
1166,1533,
1166,279,
261,148,
2728,2216,
2728,1242,
2728,978,
1900,1375,
1900,1164,
1900,2863,
1900,1088,
1900,2738,
1900,1538,
1900,2675,
1900,2617,
1900,291,
1900,341,
1900,1719,
1900,153,
1900,2201,
1900,1037,
1900,795,
1900,961,
1900,2114,
1900,2740,
1900,1011,
1900,1848,
1900,1646,
2180,1717,
474,1722,
474,2570,
2574,2587,
2574,2690,
2574,1238,
2574,2886,
2574,243,
2574,1577,
2574,1539,
312,505,
312,1147,
312,2905,
312,138,
312,772,
312,2536,
312,2288,
312,2314,
312,2122,
312,1492,
312,2888,
312,1776,
312,1420,
312,907,
312,1236,
312,1460,
1957,2339,
1957,429,
1957,1866,
1957,1397,
1957,857,
1957,2864,
1957,604,
1957,2524,
1957,2040,
1957,2136,
1957,2848,
1957,1475,
1957,1334,
1957,2345,
1957,54,
1957,1429,
1957,588,
1957,204,
1957,2602,
1957,2559,
1957,1207,
1957,1849,
1957,2401,
1957,2576,
1957,1168,
275,561,
275,1435,
275,1737,
275,2174,
275,393,
275,1398,
275,1277,
275,465,
275,2534,
275,970,
275,2590,
275,1124,
275,2247,
275,563,
275,440,
275,1023,
275,781,
275,2793,
275,1632,
275,2552,
275,1089,
275,2966,
1446,548,
1446,303,
1446,62,
1446,387,
1446,2643,
1446,2535,
1446,2679,
721,1117,
721,209,
721,1980,
721,1966,
721,2044,
721,1131,
721,2184,
721,1881,
721,1807,
721,2600,
721,1832,
721,2379,
721,1099,
721,1795,
721,824,
721,2414,
721,2916,
721,1989,
956,1838,
956,784,
956,1834,
956,1791,
956,635,
956,920,
956,1386,
956,894,
956,1484,
956,1886,
956,1182,
956,596,
956,104,
956,822,
956,116,
956,1020,
956,1733,
956,1801,
956,2445,
956,2126,
956,889,
956,2768,
956,1626,
956,520,
956,1780,
956,1004,
956,760,
956,1493,
956,1290,
956,698,
956,688,
956,1945,
956,143,
956,915,
956,1134,
956,2075,
956,423,
956,2324,
2628,1129,
2265,746,
2265,1605,
1766,2094,
1766,2418,
1987,126,
1987,1840,
1987,2016,
1987,2188,
1987,1307,
1987,2491,
1987,509,
1987,2253,
1987,1374,
1987,1565,
1987,2806,
1623,501,
1623,948,
1623,389,
118,839,
118,489,
118,21,
2110,1746,
2110,863,
2110,2900,
2110,1259,
2110,565,
2110,266,
2110,6,
2110,2930,
2110,1267,
2110,232,
2110,242,
2110,1213,
2110,448,
2110,2032,
2110,451,
2110,2651,
2110,181,
2110,1535,
2110,2859,
2110,1033,
2110,2357,
2110,374,
2110,1665,
2110,1696,
2110,2240,
2110,1308,
2110,1675,
2110,908,
2110,753,
2110,852,
2110,1678,
2110,2964,
2110,2157,
2110,1404,
2110,2250,
2110,2494,
652,2384,
913,2659,
427,92,
427,610,
427,832,
427,1043,
427,298,
427,1468,
427,2353,
427,2029,
427,221,
427,2887,
427,580,
427,19,
427,2287,
427,325,
427,1211,
427,2784,
427,1383,
427,687,
427,2244,
427,1923,
427,2248,
427,173,
427,2112,
427,1079,
427,1802,
427,1671,
427,1470,
427,482,
427,1769,
427,1674,
427,2118,
427,938,
427,690,
427,2688,
427,2731,
427,519,
427,1961,
427,2079,
427,2313,
427,1653,
427,2767,
427,1200,
427,940,
427,2913,
427,2779,
427,2166,
427,2462,
427,2781,
427,1841,
427,2635,
427,788,
427,1409,
427,2489,
427,268,
427,2544,
427,1405,
2372,1096,
1346,460,
1346,2145,
1146,2657,
1146,2176,
1146,648,
1146,108,
1146,1593,
1146,1130,
1146,1482,
1146,1871,
1146,2965,
1146,1316,
1146,878,
1146,2818,
1146,2203,
1146,7,
1146,769,
1146,305,
1146,2882,
1146,2532,
1146,121,
1146,2837,
1146,368,
1146,1440,
1146,1856,
1146,1753,
1146,790,
1146,131,
1146,723,
1146,198,
1146,999,
1146,869,
1146,2202,
1146,2557,
1146,510,
1146,2929,
1146,1459,
1146,517,
1146,1450,
1146,1439,
1146,1487,
1146,2696,
1146,1680,
1146,1329,
1146,2826,
1146,2704,
1146,1115,
1146,614,
1146,2307,
1146,2757,
1146,2076,
1146,264,
1146,2899,
1146,539,
1146,2144,
1146,2226,
1146,1571,
1146,288,
1146,2959,
1146,717,
1146,117,
1146,2632,
1146,2257,
1146,904,
1146,1297,
1146,1835,
1146,622,
1146,2034,
1146,219,
1146,2787,
1146,2687,
1146,960,
1146,914,
1146,2774,
1146,668,
1146,380,
1146,1720,
1146,2134,
1146,734,
1146,2342,
1146,1343,
1146,1396,
1146,2947,
1146,1369,
1146,1101,
1146,1245,
1146,2159,
1146,1816,
1146,2851,
1146,2525,
1146,309,
1146,1973,
1146,317,
1146,2066,
1146,2723,
1146,2375,
1146,97,
1146,1549,
1146,1153,
1146,1351,
1146,2838,
1146,1022,
1146,930,
1146,1349,
1146,814,
1146,1586,
1146,1125,
1146,2366,
1146,69,
1146,1833,
1146,2154,
1146,802,
1146,2490,
1146,1742,
1146,1995,
1146,1598,
165,1854,
165,2294,
165,2104,
2084,2497,
2084,965,
2084,23,
2084,430,
2084,2529,
2084,1805,
2084,1472,
2084,361,
2084,340,
2084,1141,
2084,2155,
1113,731,
1879,2163,
1879,349,
1879,366,
2162,1347,
2162,881,
2162,1976,
2162,2599,
2162,2419,
2162,925,
453,2387,
2627,773,
1401,1690,
1401,1741,
2815,1655,
2716,2279,
2716,952,
2637,2545,
1081,68,
778,1287,
2225,1614,
2097,2485,
2097,1040,
606,2411,
606,2312,
1087,2400,
1087,650,
1515,2043,
1515,2477,
1515,2857,
1515,2071,
1515,1985,
1515,2769,
1515,294,
1515,197,
1515,101,
1515,2433,
1515,159,
1515,1556,
1515,284,
1515,1959,
1515,207,
1403,2921,
499,1008,
499,2310,
499,2891,
499,2772,
499,192,
499,93,
499,1917,
499,2762,
499,262,
499,2095,
499,1721,
499,1869,
499,695,
499,2560,
499,2641,
499,799,
499,2616,
499,122,
499,2802,
499,494,
499,1949,
499,1203,
499,1248,
499,2082,
499,2865,
499,115,
499,1059,
499,2483,
499,424,
499,2583,
499,2754,
499,1100,
499,77,
499,174,
499,1993,
499,1378,
499,421,
499,244,
499,2869,
499,1837,
499,1193,
499,2778,
499,2220,
2618,2189,
1434,1792,
1434,2172,
1434,26,
1094,2706,
801,1202,
1652,527,
343,2302,
343,293,
343,348,
806,1133,
95,2008,
1619,1430,
1645,2717,
1645,646,
534,2777,
1827,1731,
1827,1813,
2917,875,
2325,392,
1624,2127,
2633,2726,
1685,1480,
1685,763,
2933,2475,
902,1550,
555,2421,
555,2705,
1358,1902,
1358,1531,
531,2822,
315,223,
791,703,
791,2872,
791,1788,
2102,378,
2102,2855,
2102,2803,
2102,631,
2102,1445,
2102,1797,
2102,1818,
2102,1258,
2102,568,
2102,182,
2102,1512,
2102,830,
2102,2403,
2102,281,
2102,2315,
2102,1332,
2102,1275,
2102,1735,
2102,1188,
2102,2409,
2102,1803,
2102,442,
2102,678,
2102,1412,
2102,1187,
2102,67,
2102,267,
2102,516,
2102,1163,
2102,2268,
2102,655,
2102,1950,
2102,1937,
2102,1574,
2102,1983,
2102,2620,
2102,251,
2102,2319,
2102,1250,
2102,2890,
2102,2026,
2102,2300,
2102,1903,
2102,657,
2102,2944,
2102,2275,
2102,1749,
2102,1335,
2102,934,
2102,1771,
2895,619,
1068,647,
1068,592,
1068,29,
1068,1636,
1068,1821,
1068,1863,
543,949,
543,358,
543,511,
1530,48,
883,249,
883,617,
1064,388,
2666,1762,
1683,2567,
1683,2950,
468,1128,
468,10,
468,2274,
1846,359,
641,1299,
84,1368,
37,2713,
2594,82,
2594,1331,
175,2369,
175,1221,
175,803,
175,2906,
175,1772,
175,1615,
175,1341,
175,2839,
175,921,
175,1158,
175,1672,
175,1979,
175,2022,
175,2736,
175,2430,
175,1392,
175,1644,
175,2673,
175,1934,
175,450,
175,2674,
175,707,
175,1055,
175,1388,
175,161,
1376,2646,
1376,2424,
1376,330,
486,1326,
486,729,
486,736,
486,2521,
1052,2823,
1052,38,
1052,2805,
1052,2800,
1052,1265,
1052,1479,
1052,1824,
1052,1560,
1052,2416,
1052,2386,
1052,1712,
1052,1664,
1052,2296,
1052,2458,
1052,1508,
1052,2223,
1052,2812,
1052,1962,
1052,2271,
1052,2622,
1052,2765,
1052,2438,
1052,1109,
1052,2941,
1052,2266,
1052,1234,
1052,1938,
1052,2956,
1052,559,
1052,642,
1052,2701,
1052,1212,
1052,53,
1052,1044,
1052,1183,
1052,76,
1052,873,
1794,929,
1794,2650,
979,1186,
979,87,
979,1884,
979,2077,
979,1220,
979,1366,
979,1693,
979,732,
979,2689,
979,322,
979,522,
979,1448,
979,843,
979,43,
979,1651,
979,1867,
979,700,
979,2131,
979,20,
979,2204,
979,2920,
979,2795,
979,140,
979,645,
979,2824,
979,1519,
979,2364,
979,1860,
979,339,
979,1676,
979,739,
979,1229,
979,2833,
979,151,
979,2338,
979,2277,
979,679,
979,1947,
979,41,
979,977,
979,2937,
979,1726,
979,1282,
979,1504,
979,83,
2613,435,
2613,129,
2613,1174,
2613,1687,
2613,2866,
2613,1551,
2613,2630,
2613,862,
2613,2428,
2613,2107,
2613,613,
2613,1939,
2613,2796,
2613,1142,
2613,1219,
2613,909,
2613,924,
2613,1796,
2613,2057,
2613,860,
2613,1225,
2613,2749,
2613,2125,
2613,2153,
2613,324,
2613,2596,
2613,203,
2613,1301,
2613,2431,
2515,2241,
2515,1295,
2515,224,
1499,2915,
1499,658,
1499,1703,
1499,1974,
1499,2514,
1499,2282,
1499,2292,
1499,169,
1499,2120,
1499,2005,
768,17,
768,2463,
768,1053,
768,1750,
768,1698,
768,1639,
768,1506,
768,1321,
768,124,
768,566,
768,1494,
768,1727,
768,2123,
768,40,
768,1356,
768,564,
768,900,
768,2580,
768,2322,
768,2698,
768,278,
768,395,
768,524,
768,2624,
768,132,
768,2348,
768,1708,
768,2234,
768,887,
768,2773,
1657,1570,
1165,770,
1165,601,
1165,1713,
1165,2446,
1165,2003,
1165,1477,
1165,1609,
488,2626,
2237,675,
2539,477,
2539,160,
2539,792,
2539,1661,
2539,1607,
2539,1511,
2539,1689,
2539,906,
2539,191,
2539,2699,
808,2922,
808,1724,
808,145,
808,1925,
808,886,
808,56,
808,928,
808,1510,
808,1150,
808,109,
808,2909,
808,1625,
808,831,
808,993,
808,1946,
808,2904,
808,2469,
808,1658,
808,464,
808,1294,
808,2370,
808,2318,
808,2660,
808,2020,
808,571,
808,735,
922,418,
922,148,
922,2281,
1633,2640,
1633,285,
1633,1047,
2236,400,
1613,44,
2426,432,
2426,239,
535,240,
535,1426,
535,615,
605,2415,
605,828,
1760,1222,
127,1491,
127,2252,
127,64,
127,1385,
127,176,
127,1382,
127,1400,
127,2789,
127,1122,
127,1710,
127,2598,
127,754,
127,1078,
127,1169,
2881,123,
1454,1591,
1454,336,
1454,1490,
1454,2846,
1454,79,
1454,2821,
2371,549,
2371,2305,
2371,1485,
2371,452,
2371,1681,
2371,634,
2371,947,
2371,2137,
2371,870,
2371,1635,
733,1103,
733,815,
2556,319,
2556,2654,
2556,2953,
2556,2051,
2556,1926,
2556,1180,
403,2588,
403,2186,
711,2832,
711,2046,
711,1177,
711,1365,
711,2794,
711,260,
711,1714,
711,2395,
711,1764,
711,787,
711,2278,
711,595,
2546,737,
2546,1132,
1407,813,
1407,750,
1407,693,
1407,2124,
1407,1080,
2283,2058,
2283,1253,
2283,1116,
2283,227,
2309,1056,
2309,1991,
2309,1906,
2309,2820,
2309,2671,
214,1629,
1943,636,
1943,1266,
1943,757,
1943,187,
1943,2684,
1943,1060,
1943,111,
1943,1978,
1943,1643,
352,1252,
352,346,
352,1140,
352,255,
2854,964,
2854,2033,
2854,1878,
2854,1588,
2854,1191,
2854,1594,
2854,1217,
2854,507,
2854,1582,
2854,1092,
1631,100,
1631,1496,
2661,2024,
2661,31,
2661,282,
2661,2653,
2661,1940,
289,1514,
289,371,
504,567,
9,1072,
9,553,
1051,2161,
2566,350,
2566,1554,
2566,2148,
1882,598,
916,1260,
916,968,
1018,1244,
1018,1361,
1018,572,
1018,2284,
235,437,
235,186,
1705,2273,
314,2179,
314,463,
314,444,
2547,549,
2547,2305,
2547,1485,
2547,452,
2547,1681,
2547,634,
2547,947,
2547,2137,
2547,1635,
2385,892,
540,417,
540,1084,
540,2621,
540,2791,
540,759,
540,918,
540,724,
540,2304,
540,2472,
540,2453,
540,1851,
1756,1990,
1756,911,
1756,1085,
2751,1456,
2751,834,
1520,1322,
1520,1589,
1520,171,
1520,673,
1520,154,
1520,1065,
1520,357,
1520,2450,
1520,2520,
2045,2832,
2045,1177,
2045,1365,
2045,2794,
2045,260,
2045,1714,
2045,2395,
2045,2046,
2045,407,
290,1656,
290,1918,
290,748,
290,595,
225,1327,
1123,52,
1264,1362,
1264,2703,
1264,467,
1264,2962,
1264,2402,
1264,761,
1264,1333,
1264,2115,
1264,1785,
1264,1091,
1264,706,
1264,2349,
1264,2810,
1264,560,
1264,2205,
1264,1355,
1640,2373,
1640,1422,
1640,1118,
1640,2952,
2691,2246,
2691,798,
2691,584,
2691,740,
2691,2623,
2691,671,
2691,1956,
2691,1003,
2691,1247,
2691,2030,
2691,2473,
2691,1185,
2691,1071,
2691,1540,
2691,1097,
2691,399,
2691,1761,
2691,1858,
1093,287,
1093,311,
1093,1469,
1093,2011,
1093,764,
1093,2474,
1955,2830,
1955,2190,
1955,2919,
1955,2346,
1955,1057,
1955,2797,
1955,2210,
1955,1919,
1955,2117,
1955,2530,
1955,1836,
1955,982,
1955,439,
1955,59,
1955,1963,
1955,2285,
1955,1627,
1955,1893,
1955,391,
1955,639,
1955,2636,
1955,454,
1955,1357,
1955,2856,
1955,1344,
1955,2849,
1955,888,
1955,455,
1955,1208,
1955,2878,
1955,335,
1955,747,
1955,216,
1955,1271,
1955,2508,
1955,373,
2398,1828,
840,2828,
840,481,
840,146,
840,2543,
840,2683,
840,1464,
840,2558,
840,829,
840,2509,
840,1032,
1911,1578,
1413,1249,
1413,722,
1413,2081,
1413,2625,
1413,1082,
1413,2380,
1413,2879,
1413,2746,
1413,2047,
1413,277,
1413,2760,
1634,749,
1634,1857,
1634,2737,
1634,2478,
1634,2739,
1634,2721,
1634,2238,
1634,2942,
1634,1823,
1634,329,
1634,112,
1634,819,
1634,1449,
1634,1395,
1634,1799,
1634,1891,
1634,1159,
1634,672,
1634,2829,
945,1272,
945,720,
945,1289,
945,1872,
2399,620,
2399,2734,
2399,113,
2399,50,
2399,1752,
2399,785,
2399,24,
2399,2178,
2399,676,
2399,937,
2399,193,
2399,817,
2399,987,
2399,2334,
2399,1692,
2399,2073,
2399,1777,
2551,2368,
2551,2068,
2551,636,
2551,2132,
2551,2295,
2551,766,
2783,2113,
2783,1546,
2783,2278,
2550,2668,
2306,2935,
2306,1701,
1620,1616,
1620,1718,
1922,477,
1922,1107,
1922,2012,
1922,1877,
1695,2823,
1695,2588,
2434,1699,
2434,2496,
2434,2461,
73,1451,
73,1007,
85,1819,
85,206,
85,2182,
85,508,
85,2598,
85,2051,
85,815,
85,2431,
85,2502,
85,2614,
85,2037,
85,2821,
85,473,
85,1906,
85,1273,
85,255,
85,1874,
85,1042,
85,100,
85,762,
85,2132,
85,1926,
85,633,
85,371,
85,766,
85,1103,
85,1180,
742,2654,
1161,2670,
704,1132,
704,1402,
704,2208,
704,2152,
704,2360,
704,28,
704,166,
704,716,
704,1611,
704,2914,
704,1474,
704,551,
704,809,
704,1968,
704,737,
704,1978,
704,1643,
704,1573,
1314,1197,
1314,2782,
1314,628,
1314,718,
2221,1268,
2221,825,
1172,487,
1890,2880,
1890,2835,
849,570,
1711,1896,
1711,470,
1711,480,
1711,2355,
972,1189,
443,780,
2798,637,
2470,195,
2470,556,
2470,1580,
1861,1328,
2351,416,
2351,431,
2351,1831,
270,2877,
270,2233,
270,962,
270,777,
270,2281,
270,1239,
270,1390,
270,1173,
270,594,
270,382,
270,1916,
270,2249,
270,1426,
710,367,
1597,2811,
1597,1784,
1597,2394,
1597,2715,
1597,1488,
1597,2361,
1597,776,
1597,1716,
1597,1364,
1597,1759,
1597,1443,
1647,653,
1647,2579,
725,1152,
725,1545,
433,1324,
433,1559,
433,2264,
433,1528,
433,1495,
433,238,
433,2885,
433,2254,
433,1432,
433,699,
433,2211,
433,912,
433,2958,
433,2571,
433,178,
433,1994,
433,800,
433,872,
433,669,
433,2031,
433,326,
433,932,
433,1481,
363,2359,
363,856,
363,2707,
363,2340,
2487,1418,
2487,2128,
2487,1028,
2452,1532,
2452,34,
2452,1326,
1052,38,
1052,2805,
1052,2800,
1052,1265,
1052,1479,
1052,1824,
1052,1560,
1052,2416,
1052,2386,
